2015-09-05 16:48:12.096564	172062	angle	5.97	quat	-0.64	-0.25	0.69	-0.24	gravity	1.00	-0.02	-0.06	aa	7672	-130	-478	mag	0	0	0
2015-09-05 16:48:13.095728	172112	angle	4.52	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.01	-0.06	aa	7660	-130	-582	mag	0	0	0
2015-09-05 16:48:14.096091	172162	angle	4.42	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7677	-128	-490	mag	0	0	0
2015-09-05 16:48:15.096455	172212	angle	4.42	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7676	-130	-485	mag	0	0	0
2015-09-05 16:48:16.096815	172262	angle	4.41	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7672	-124	-501	mag	0	0	0
2015-09-05 16:48:17.095948	172312	angle	4.40	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7675	-129	-494	mag	0	0	0
2015-09-05 16:48:18.096332	172362	angle	4.39	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7683	-140	-499	mag	0	0	0
2015-09-05 16:48:19.096738	172412	angle	4.38	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7672	-119	-491	mag	0	0	0
2015-09-05 16:48:20.097089	172462	angle	4.40	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7669	-129	-475	mag	0	0	0
2015-09-05 16:48:21.096179	172512	angle	4.41	quat	-0.64	-0.26	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7674	-128	-506	mag	0	0	0
2015-09-05 16:48:22.096543	172562	angle	4.41	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7668	-125	-476	mag	0	0	0
2015-09-05 16:48:23.096388	172612	angle	4.43	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7673	-131	-500	mag	0	0	0
2015-09-05 16:48:24.103580	172663	angle	4.45	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7671	-130	-491	mag	0	0	0
2015-09-05 16:48:25.102736	172713	angle	4.48	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7677	-129	-487	mag	0	0	0
2015-09-05 16:48:26.103097	172763	angle	4.49	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7672	-132	-497	mag	0	0	0
2015-09-05 16:48:27.102856	172813	angle	4.50	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7672	-132	-489	mag	0	0	0
2015-09-05 16:48:28.103317	172863	angle	4.50	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7666	-124	-480	mag	0	0	0
2015-09-05 16:48:29.103658	172913	angle	4.51	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7673	-134	-493	mag	0	0	0
2015-09-05 16:48:30.102086	172963	angle	4.52	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7670	-121	-481	mag	0	0	0
2015-09-05 16:48:31.102484	173013	angle	4.52	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7665	-134	-488	mag	0	0	0
2015-09-05 16:48:32.102845	173063	angle	4.53	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7668	-126	-495	mag	0	0	0
2015-09-05 16:48:33.101972	173113	angle	4.54	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7668	-127	-493	mag	0	0	0
2015-09-05 16:48:34.102397	173163	angle	4.54	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7675	-126	-491	mag	0	0	0
2015-09-05 16:48:35.102723	173213	angle	4.55	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7673	-126	-500	mag	0	0	0
2015-09-05 16:48:36.103098	173263	angle	4.54	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7678	-128	-481	mag	0	0	0
2015-09-05 16:48:37.103496	173313	angle	4.54	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7670	-127	-491	mag	0	0	0
2015-09-05 16:48:38.108834	173364	angle	4.54	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7677	-121	-485	mag	0	0	0
2015-09-05 16:48:39.107949	173414	angle	4.54	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7666	-130	-492	mag	0	0	0
2015-09-05 16:48:40.108369	173464	angle	4.53	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7673	-126	-482	mag	0	0	0
2015-09-05 16:48:41.108727	173514	angle	4.52	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7679	-130	-486	mag	0	0	0
2015-09-05 16:48:42.109106	173564	angle	4.51	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7676	-128	-487	mag	0	0	0
2015-09-05 16:48:43.108236	173614	angle	4.50	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7672	-124	-485	mag	0	0	0
2015-09-05 16:48:44.108585	173664	angle	4.50	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7673	-121	-475	mag	0	0	0
2015-09-05 16:48:45.109009	173714	angle	4.50	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7676	-119	-494	mag	0	0	0
2015-09-05 16:48:46.109369	173764	angle	4.51	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7669	-120	-482	mag	0	0	0
2015-09-05 16:48:47.108490	173814	angle	4.50	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7674	-130	-484	mag	0	0	0
2015-09-05 16:48:48.108836	173864	angle	4.49	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7676	-129	-482	mag	0	0	0
2015-09-05 16:48:49.107986	173914	angle	4.49	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7671	-118	-495	mag	0	0	0
2015-09-05 16:48:50.108360	173964	angle	4.47	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7666	-125	-491	mag	0	0	0
2015-09-05 16:48:51.115099	174015	angle	4.47	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7676	-126	-496	mag	0	0	0
2015-09-05 16:48:52.115392	174065	angle	4.47	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7681	-125	-489	mag	0	0	0
2015-09-05 16:48:53.114478	174115	angle	4.46	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7677	-118	-494	mag	0	0	0
2015-09-05 16:48:54.114839	174165	angle	4.46	quat	-0.64	-0.25	0.68	-0.25	gravity	1.00	-0.02	-0.06	aa	7667	-130	-495	mag	0	0	0
