secs,x,y,rear_x,rear_y,reverse,heading,adj,esc,str,m/s,road_sign_label,road_sign_command,arg1,arg2,arg3
29.412,5.60962,-4.05281,5.80977,-3.83442,0,-132.75,0,1691,1523,2.24089,,,,,
29.43,5.58132,-4.08156,5.77902,-3.86773,0,-132.69,0,1692,1523,2.06264,,,,,
29.452,5.55083,-4.1151,5.75168,-3.89734,0,-132.75,0,1691,1522,2.24089,,,,,
29.47,5.52323,-4.14447,5.7243,-3.92695,0,-132.75,0,1692,1521,2.0168,,,,,
29.49,5.49585,-4.17409,5.69692,-3.95657,0,-132.69,0,1691,1519,1.83345,,,,,
29.512,5.46873,-4.20395,5.67301,-3.98249,0,-132.62,0,1690,1516,1.96078,,,,,
29.53,5.44512,-4.23014,5.64746,-4.01023,0,-132.69,0,1691,1515,1.71886,,,,,
29.552,5.41927,-4.2576,5.62363,-4.03609,0,-132.69,0,1691,1513,1.96078,,,,,
29.57,5.39544,-4.28347,5.59638,-4.06562,0,-132.62,0,1691,1514,2.0168,,,,,
29.59,5.36849,-4.31328,5.57086,-4.09339,0,-132.56,0,1691,1517,1.71886,,,,,
29.612,5.34323,-4.34128,5.54702,-4.11935,0,-132.69,0,1692,1521,1.96078,,,,,
29.63,5.31883,-4.36672,5.51968,-4.14899,0,-132.69,0,1692,1521,1.83345,,,,,
29.652,5.29149,-4.39636,5.49576,-4.17492,0,-132.69,0,1689,1523,1.96078,,,,,
29.67,5.26757,-4.4223,5.4701,-4.20265,0,-132.88,0,1691,1522,1.89075,,,,,
29.69,5.24109,-4.44927,5.44438,-4.23035,0,-132.81,0,1691,1524,1.80071,,,,,
29.711,5.21567,-4.47725,5.42382,-4.25249,0,-133.0,0,1690,1524,1.59221,,,,,
29.73,5.19429,-4.49863,5.39637,-4.28196,0,-132.94,0,1691,1524,1.92076,,,,,
29.751,5.1671,-4.52834,5.3741,-4.30595,0,-132.81,0,1691,1524,1.72489,,,,,
29.77,5.14539,-4.55284,5.34844,-4.33365,0,-132.88,0,1691,1522,1.89075,,,,,
29.79,5.11943,-4.58026,5.32443,-4.3595,0,-132.81,0,1691,1521,1.68067,,,,,
29.811,5.09572,-4.6064,5.30045,-4.38539,0,-132.81,0,1692,1519,1.85758,,,,,
29.83,5.07174,-4.63228,5.27308,-4.41493,0,-132.75,0,1691,1517,1.92076,,,,,
29.851,5.04463,-4.66206,5.24917,-4.44079,0,-132.75,0,1689,1516,1.85758,,,,,
29.87,5.02072,-4.68793,5.22535,-4.46672,0,-132.44,0,1691,1515,1.7647,,,,,
29.89,4.99824,-4.71509,5.2016,-4.4927,0,-132.38,0,1691,1514,1.68067,,,,,
29.911,4.97475,-4.7413,5.17957,-4.51681,0,-132.31,0,1691,1516,1.72489,,,,,
29.93,4.95302,-4.76569,5.15417,-4.54471,0,-132.31,0,1689,1517,1.80071,,,,,
29.951,4.92762,-4.7936,5.13046,-4.57076,0,-132.31,0,1689,1516,1.85758,,,,,
29.97,4.90391,-4.81965,5.10683,-4.59686,0,-131.94,0,1691,1514,1.7647,,,,,
29.99,4.8819,-4.8472,5.08166,-4.6249,0,-131.94,0,1691,1514,1.80071,,,,,
30.011,4.85673,-4.87524,5.05812,-4.65107,0,-132.06,0,1691,1517,1.85758,,,,,
30.03,4.83266,-4.90094,5.03284,-4.67909,0,-132.06,0,1692,1516,1.80071,,,,,
30.051,4.80738,-4.92895,5.00924,-4.70522,0,-132.12,0,1691,1516,1.85758,,,,,
30.07,4.78352,-4.95485,4.9873,-4.72947,0,-132.12,0,1689,1517,1.56062,,,,,
30.091,4.76158,-4.97911,4.962,-4.75746,0,-132.06,0,1691,1517,1.89075,,,,,
30.111,4.73654,-5.00733,4.94009,-4.78174,0,-132.06,0,1690,1516,1.72489,,,,,
30.13,4.71463,-5.03161,4.91481,-4.80975,0,-132.06,0,1689,1517,1.80071,,,,,
30.151,4.68936,-5.05962,4.89126,-4.83592,0,-131.81,0,1689,1516,1.85758,,,,,
30.17,4.6669,-5.08678,4.8661,-4.86403,0,-131.94,0,1688,1517,1.80071,,,,,
30.191,4.64116,-5.11437,4.84254,-4.89024,0,-131.94,0,1689,1519,1.7647,,,,,
30.211,4.61761,-5.14058,4.81727,-4.91831,0,-132.0,0,1689,1518,1.99026,,,,,
30.23,4.59207,-5.16841,4.7903,-4.94825,0,-131.94,0,1689,1521,1.92076,,,,,
30.251,4.56537,-5.19859,4.76841,-4.97261,0,-131.88,0,1689,1524,1.72489,,,,,
30.27,4.54374,-5.22319,4.74161,-5.00264,0,-131.56,0,1689,1528,2.0168,,,,,
30.29,4.51835,-5.25447,4.71327,-5.03461,0,-131.56,0,1687,1530,2.14285,,,,,
30.31,4.49,-5.28644,4.68661,-5.06469,0,-131.5,0,1677,1528,2.0168,,,,,
30.33,4.4636,-5.31675,4.65831,-5.09671,0,-131.38,0,1649,1526,2.04081,,,,,
30.351,4.43584,-5.34923,4.63001,-5.12877,0,-131.38,0,1621,1527,2.25563,,,,,
30.37,4.40753,-5.3813,4.60338,-5.15896,0,-131.31,0,1575,1522,2.0168,,,,,
30.39,4.38121,-5.41176,4.57678,-5.18926,0,-131.31,0,1551,1520,2.0168,,,,,
30.41,4.35461,-5.44206,4.5535,-5.21575,0,-131.06,0,1492,1516,1.7647,,,,,
30.43,4.33244,-5.46951,4.52376,-5.24989,0,-131.06,0,1491,1513,2.2689,,,,,
30.45,4.3027,-5.50365,4.49906,-5.27824,0,-131.12,0,1491,1506,1.89075,,,,,
30.47,4.27773,-5.53178,4.47277,-5.30835,0,-131.12,0,1491,1499,2.0168,,,,,
30.49,4.25144,-5.56189,4.44656,-5.33837,0,-131.06,0,1493,1492,2.0168,,,,,
30.51,4.2255,-5.59213,4.42044,-5.36834,0,-131.0,0,1493,1492,2.0168,,,,,
30.53,4.19965,-5.62233,4.39272,-5.40021,0,-131.06,0,1493,1493,2.14285,,,,,
30.55,4.17166,-5.65398,4.36987,-5.42646,0,-131.0,0,1491,1494,1.7647,,,,,
30.57,4.14908,-5.68046,4.34704,-5.45275,0,-130.88,0,1491,1495,1.7647,,,,,
30.59,4.12678,-5.70721,4.32101,-5.48284,0,-130.75,0,1491,1495,2.0168,,,,,
30.61,4.10132,-5.7378,4.29665,-5.51114,0,-130.44,0,1491,1496,1.89075,,,,,
30.63,4.07835,-5.76728,4.27081,-5.54144,0,-130.44,0,1491,1496,2.0168,,,,,
30.65,4.05251,-5.79759,4.24661,-5.5699,0,-130.25,0,1491,1498,1.89075,,,,,
30.67,4.02916,-5.82677,4.22084,-5.60033,0,-130.19,0,1493,1500,2.0168,,,,,
30.69,4.00365,-5.85743,4.19671,-5.62893,0,-130.12,0,1493,1501,1.89075,,,,,
30.71,3.97984,-5.88629,4.1742,-5.65563,0,-130.12,0,1493,1503,1.7647,,,,,
30.73,3.95733,-5.91299,4.15165,-5.68239,0,-130.06,0,1493,1504,1.7647,,,,,
30.75,3.93505,-5.93998,4.1291,-5.70919,0,-130.0,0,1493,1508,1.7647,,,,,
30.77,3.91277,-5.967,4.10498,-5.738,0,-129.81,0,1493,1507,1.89075,,,,,
30.79,3.88951,-5.99653,4.08256,-5.76492,0,-129.75,0,1493,1507,1.7647,,,,,
30.81,3.86736,-6.02368,4.06015,-5.79186,0,-129.5,0,1493,1506,1.7647,,,,,
30.83,3.84608,-6.05155,4.03629,-5.82083,0,-129.38,0,1493,1506,1.89075,,,,,
30.85,3.82276,-6.08097,4.01247,-5.84985,0,-129.38,0,1493,1507,1.89075,,,,,
30.87,3.79894,-6.10998,3.99023,-5.87693,0,-129.44,0,1493,1506,1.7647,,,,,
30.89,3.77643,-6.13684,3.96799,-5.90399,0,-129.31,0,1493,1504,1.7647,,,,,
30.91,3.75478,-6.16439,3.94898,-5.92718,0,-129.44,0,1493,1504,1.5126,,,,,
30.93,3.73518,-6.18709,3.92674,-5.9542,0,-129.31,0,1493,1504,1.7647,,,,,
30.95,3.71353,-6.2146,3.90458,-5.98128,0,-129.25,0,1492,1504,1.7647,,,,,
30.97,3.69165,-6.24191,3.88246,-6.00839,0,-129.19,0,1493,1504,1.7647,,,,,
30.99,3.66979,-6.26924,3.86036,-6.03553,0,-129.06,0,1493,1504,1.7647,,,,,
31.01,3.64829,-6.29685,3.83991,-6.06075,0,-129.0,0,1493,1502,1.63865,,,,,
31.03,3.62811,-6.3223,3.81789,-6.08794,0,-128.94,0,1491,1502,1.7647,,,,,
31.05,3.60637,-6.34971,3.79593,-6.11513,0,-128.81,0,1491,1502,1.7647,,,,,
31.07,3.585,-6.37738,3.77561,-6.14044,0,-128.62,0,1491,1500,1.63865,,,,,
31.09,3.56555,-6.40339,3.75383,-6.16771,0,-128.56,0,1491,1498,1.7647,,,,,
31.11,3.54405,-6.43088,3.72589,-6.20278,0,-128.44,0,1490,1495,1.5126,,,,,
31.14,3.51666,-6.46638,3.70426,-6.23004,0,-128.38,0,1492,1493,1.7647,,,,,
31.16,3.49531,-6.49387,3.68423,-6.25537,0,-128.31,0,1493,1492,1.63865,,,,,
31.18,3.4756,-6.51945,3.66422,-6.28071,0,-128.19,0,1491,1491,1.63865,,,,,
31.2,3.45614,-6.54522,3.64273,-6.30801,0,-128.12,0,1491,1491,1.7647,,,,,
31.22,3.43497,-6.57278,3.62281,-6.33338,0,-128.06,0,1491,1491,1.63865,,,,,
31.24,3.41533,-6.59837,3.60293,-6.35878,0,-128.0,0,1492,1491,1.63865,,,,,
31.26,3.39573,-6.62398,3.58155,-6.38617,0,-127.81,0,1493,1493,1.7647,,,,,
31.28,3.37523,-6.65206,3.55413,-6.42148,0,-127.81,0,1494,1494,1.5126,,,,,
31.31,3.34781,-6.68737,3.52671,-6.45685,0,-127.62,0,1491,1494,1.5126,,,,,
31.34,3.32127,-6.72342,3.4979,-6.4943,0,-127.44,0,1491,1494,1.59663,,,,,
31.37,3.2933,-6.76152,3.47825,-6.51995,0,-127.38,0,1491,1497,1.63865,,,,,
31.39,3.27393,-6.78739,3.45109,-6.5556,0,-127.25,0,1491,1496,1.5126,,,,,
31.42,3.24738,-6.8235,3.4315,-6.58135,0,-127.12,0,1491,1496,1.63865,,,,,
31.44,3.2284,-6.84971,3.41197,-6.60716,0,-127.06,0,1490,1498,1.63865,,,,,
31.46,3.20915,-6.87573,3.38495,-6.64295,0,-126.94,0,1491,1498,1.5126,,,,,
31.49,3.1827,-6.91194,3.36102,-6.67482,0,-126.81,0,1490,1498,1.34453,,,,,
31.52,3.15937,-6.94427,3.33861,-6.70475,0,-126.81,0,1491,1500,1.2605,,,,,
31.55,3.13696,-6.9742,3.31918,-6.7307,0,-126.69,0,1491,1501,1.63865,,,,,
31.57,3.1181,-7.00057,3.29364,-6.76459,0,-127.12,0,1491,1502,1.42857,,,,,
31.6,3.09053,-7.03295,3.26804,-6.79845,0,-127.06,0,1489,1502,1.42857,,,,,
31.63,3.06522,-7.06702,3.24099,-6.83433,0,-126.94,0,1488,1502,1.5126,,,,,
31.66,3.03873,-7.10333,3.21399,-6.87026,0,-126.88,0,1489,1502,1.5126,,,,,
31.69,3.01202,-7.13946,3.18707,-6.90624,0,-126.69,0,1488,1503,1.5126,,,,,
31.72,2.98598,-7.17612,3.16015,-6.94221,0,-126.81,0,1488,1500,1.5126,,,,,
31.75,2.9585,-7.21166,3.13329,-6.97818,0,-126.69,0,1489,1500,1.5126,,,,,
31.78,2.93221,-7.24805,3.10648,-7.01419,0,-126.69,0,1489,1502,1.5126,,,,,
31.81,2.90539,-7.28406,3.07967,-7.05027,0,-126.56,0,1489,1507,1.5126,,,,,
31.84,2.8792,-7.32059,3.06176,-7.07442,0,-126.56,0,1489,1514,1.5126,,,,,
31.86,2.86128,-7.34474,3.04232,-7.10067,0,-126.69,0,1489,1521,1.63865,,,,,
31.88,2.84124,-7.37054,3.02275,-7.12694,0,-126.69,0,1489,1522,1.63865,,,,,
31.9,2.82167,-7.39681,3.00322,-7.15321,0,-126.56,0,1489,1532,1.63865,,,,,
31.92,2.80275,-7.42354,2.97655,-7.18933,0,-126.38,0,1489,1568,1.5126,,,,,
31.95,2.77693,-7.46029,2.94895,-7.22686,0,-126.56,0,1491,1591,1.59663,,,,,
31.98,2.74848,-7.49719,2.92299,-7.26196,0,-126.56,0,1490,1620,1.5126,,,,,
32.01,2.72252,-7.53229,2.903,-7.28896,0,-126.38,0,1491,1625,1.7647,,,,,
32.03,2.70338,-7.55992,2.8761,-7.32546,0,-126.75,0,1490,1634,1.59663,,,,,
32.06,2.67473,-7.59512,2.85759,-7.35023,0,-127.62,0,1491,1636,1.63865,,,,,
32.08,2.65215,-7.61681,2.83871,-7.37469,0,-128.0,0,1491,1636,1.63865,,,,,
32.1,2.6315,-7.63989,2.81962,-7.39902,0,-128.5,0,1491,1632,1.63865,,,,,
32.12,2.61012,-7.66241,2.80031,-7.42325,0,-129.0,0,1491,1633,1.63865,,,,,
32.14,2.58851,-7.6848,2.7731,-7.45649,0,-130.0,0,1491,1627,1.5126,,,,,
32.17,2.55677,-7.71431,2.75308,-7.48029,0,-130.44,0,1493,1625,1.63865,,,,,
32.19,2.53478,-7.73644,2.73286,-7.50392,0,-131.0,0,1493,1624,1.63865,,,,,
32.21,2.51206,-7.75792,2.71238,-7.52738,0,-131.75,0,1493,1620,1.63865,,,,,
32.23,2.48828,-7.77847,2.68997,-7.55239,0,-132.38,0,1493,1617,1.7647,,,,,
32.25,2.46312,-7.801,2.66721,-7.57719,0,-132.94,0,1493,1615,1.7647,,,,,
32.27,2.43794,-7.82357,2.64583,-7.60004,0,-133.5,0,1493,1614,1.63865,,,,,
32.29,2.41417,-7.84417,2.62258,-7.62442,0,-134.12,0,1493,1616,1.7647,,,,,
32.31,2.38829,-7.86602,2.60077,-7.64682,0,-134.75,0,1493,1616,1.63865,,,,,
32.33,2.36384,-7.88583,2.57006,-7.67737,0,-135.62,0,1493,1614,1.5126,,,,,
32.36,2.32952,-7.91276,2.54766,-7.69926,0,-136.19,0,1492,1612,1.63865,,,,,
32.38,2.30479,-7.93225,2.52496,-7.72086,0,-136.94,0,1493,1612,1.63865,,,,,
32.4,2.27906,-7.95064,2.50025,-7.74382,0,-137.56,0,1493,1615,1.7647,,,,,
32.42,2.25188,-7.97093,2.47528,-7.76641,0,-138.5,0,1493,1618,1.7647,,,,,
32.44,2.22322,-7.98942,2.45003,-7.78859,0,-139.12,0,1493,1625,1.7647,,,,,
32.46,2.19557,-8.00885,2.42463,-7.81043,0,-139.62,0,1493,1622,1.7647,,,,,
32.48,2.16826,-8.02847,2.39899,-7.83207,0,-140.25,0,1493,1620,1.7647,,,,,
32.5,2.14023,-8.04727,2.37307,-7.85346,0,-140.94,0,1494,1615,1.7647,,,,,
32.52,2.11174,-8.06554,2.33927,-7.88069,0,-141.75,0,1493,1610,1.5126,,,,,
32.55,2.07497,-8.08904,2.3127,-7.90151,0,-142.44,0,1493,1612,1.7647,,,,,
32.57,2.04591,-8.10667,2.28779,-7.92052,0,-142.88,0,1493,1615,1.63865,,,,,
32.59,2.01944,-8.12362,2.26281,-7.93932,0,-143.5,0,1493,1616,1.63865,,,,,
32.61,1.99227,-8.1395,2.23761,-7.95782,0,-144.0,0,1493,1618,1.63865,,,,,
32.63,1.96533,-8.15564,2.21229,-7.97607,0,-144.56,0,1493,1621,1.63865,,,,,
32.65,1.9381,-8.17122,2.18684,-7.99406,0,-145.12,0,1492,1624,1.63865,,,,,
32.67,1.91075,-8.18652,2.16124,-8.01173,0,-145.81,0,1493,1627,1.63865,,,,,
32.69,1.88285,-8.20085,2.12569,-8.03554,0,-146.62,0,1492,1646,1.5126,,,,,
32.72,1.84466,-8.2207,2.09014,-8.0589,0,-147.06,0,1491,1644,1.5126,,,,,
32.75,1.80769,-8.2419,2.05424,-8.08188,0,-147.81,0,1490,1642,1.5126,,,,,
32.78,1.76942,-8.26117,2.01799,-8.10437,0,-148.62,0,1491,1642,1.5126,,,,,
32.81,1.73067,-8.27961,1.98141,-8.12635,0,-149.5,0,1491,1639,1.5126,,,,,
32.84,1.69143,-8.29717,1.94434,-8.14785,0,-150.38,0,1489,1630,1.5126,,,,,
32.87,1.65177,-8.31419,1.90676,-8.16884,0,-151.38,0,1491,1624,1.5126,,,,,
32.9,1.61133,-8.33005,1.86876,-8.18926,0,-152.25,0,1491,1624,1.5126,,,,,
32.93,1.57092,-8.34597,1.8347,-8.20686,0,-153.25,0,1491,1622,1.34453,,,,,
32.96,1.53417,-8.35834,1.79818,-8.22504,0,-153.81,0,1491,1620,1.42857,,,,,
32.99,1.49618,-8.37358,1.76138,-8.24272,0,-154.75,0,1491,1618,1.42857,,,,,
33.02,1.45699,-8.38628,1.72211,-8.2609,0,-155.56,0,1491,1618,1.5126,,,,,
33.05,1.41572,-8.40015,1.68477,-8.27755,0,-156.56,0,1491,1614,1.42857,,,,,
33.08,1.37599,-8.41143,1.64709,-8.29361,0,-157.44,0,1491,1614,1.42857,,,,,
33.11,1.3363,-8.42273,1.60921,-8.30908,0,-158.19,0,1491,1617,1.42857,,,,,
33.14,1.29675,-8.43412,1.57114,-8.32404,0,-158.94,0,1491,1616,1.42857,,,,,
33.17,1.25707,-8.44498,1.53733,-8.33682,0,-159.69,0,1491,1615,1.2605,,,,,
33.2,1.2217,-8.45363,1.5011,-8.35,0,-160.38,0,1491,1615,1.34453,,,,,
33.23,1.18409,-8.46301,1.4624,-8.36353,0,-161.12,0,1491,1611,1.42857,,,,,
33.26,1.14396,-8.47243,1.42567,-8.37587,0,-161.88,0,1491,1592,1.34453,,,,,
33.29,1.10581,-8.48054,1.38843,-8.38782,0,-162.62,0,1491,1584,1.34453,,,,,
33.32,1.06724,-8.48835,1.35097,-8.39933,0,-163.31,0,1491,1586,1.34453,,,,,
33.35,1.0286,-8.49599,1.31344,-8.41041,0,-163.88,0,1491,1589,1.34453,,,,,
33.38,0.990118,-8.50385,1.27584,-8.42113,0,-164.31,0,1490,1588,1.34453,,,,,
33.41,0.951832,-8.51215,1.24291,-8.43023,0,-164.81,0,1490,1594,1.17647,,,,,
33.44,0.918116,-8.51841,1.20534,-8.44028,0,-165.25,0,1491,1602,1.30116,,,,,
33.471,0.879878,-8.52596,1.17015,-8.44939,0,-165.56,0,1491,1611,1.30397,,,,,
33.5,0.844235,-8.53331,1.13504,-8.45825,0,-166.06,0,1493,1621,1.2605,,,,,
33.53,0.808399,-8.53933,1.09777,-8.46736,0,-166.38,0,1493,1643,1.34453,,,,,
33.56,0.770686,-8.54661,1.06551,-8.47499,0,-166.81,0,1491,1650,1.17647,,,,,
33.59,0.737834,-8.55179,1.02877,-8.48342,0,-167.25,0,1490,1660,1.30116,,,,,
33.621,0.700519,-8.55769,0.996893,-8.49046,0,-167.69,0,1491,1700,1.21703,,,,,
33.65,0.668081,-8.56221,0.965704,-8.49703,0,-168.5,0,1491,1749,1.17647,,,,,
33.68,0.63591,-8.56412,0.927342,-8.5044,0,-169.5,0,1491,1797,1.10678,,,,,
33.721,0.596428,-8.56573,0.892216,-8.51045,0,-170.75,0,1491,1871,1.13445,,,,,
33.761,0.560043,-8.56455,0.861662,-8.51482,0,-172.75,0,1491,1917,1.07142,,,,,
33.801,0.527803,-8.55729,0.832234,-8.51792,0,-175.06,0,1491,1949,1.0989,,,,,
33.84,0.496934,-8.5469,0.801165,-8.51978,0,-177.94,0,1491,1948,1.13445,,,,,
33.88,0.464832,-8.53188,0.771744,-8.52004,0,-180.94,0,1491,1951,1.04529,,,,,
33.921,0.435239,-8.51452,0.744059,-8.51873,0,-184.19,0,1491,1959,1.0084,,,,,
33.961,0.408409,-8.49414,0.718188,-8.51612,0,-187.0,0,1491,1960,0.945375,,,,,
34.001,0.384147,-8.4751,0.690745,-8.51195,0,-189.88,0,1493,1961,1.03426,,,,,
34.04,0.359187,-8.45421,0.665222,-8.50681,0,-193.06,0,1493,1958,0.945375,,,,,
34.08,0.337377,-8.43076,0.638285,-8.49994,0,-195.94,0,1495,1954,0.983805,,,,,
34.121,0.314675,-8.40751,0.6134,-8.49216,0,-198.88,0,1496,1952,0.945375,,,,,
34.161,0.294957,-8.38326,0.587297,-8.48251,0,-201.81,0,1497,1944,1.0084,,,,,
34.201,0.274837,-8.35747,0.558432,-8.46993,0,-205.31,0,1493,1911,0.90756,,,,,
34.251,0.254188,-8.32605,0.532225,-8.45658,0,-209.0,0,1490,1802,0.80672,,,,,
34.301,0.237872,-8.29342,0.506471,-8.44161,0,-211.69,0,1491,1708,0.904974,,,,,
34.34,0.2201,-8.26482,0.480839,-8.42509,0,-214.12,0,1495,1648,0.819325,,,,,
34.38,0.202222,-8.23631,0.451582,-8.40482,0,-215.62,0,1501,1649,0.922317,,,,,
34.421,0.178002,-8.20881,0.426629,-8.3868,0,-216.06,0,1507,1656,0.819325,,,,,
34.461,0.154561,-8.1887,0.40191,-8.36863,0,-216.56,0,1516,1656,0.819325,,,,,
34.501,0.131582,-8.16816,0.373578,-8.34735,0,-217.19,0,1516,1656,0.7563,,,,,
34.551,0.10547,-8.14392,0.34546,-8.32574,0,-217.81,0,1569,1645,0.7563,,,,,
34.601,0.0795689,-8.11942,0.317229,-8.30347,0,-218.75,0,1601,1614,0.7563,,,,,
34.651,0.0547593,-8.09282,0.291046,-8.28213,0,-219.62,0,1600,1618,0.70588,,,,,
34.701,0.0318046,-8.06751,0.266985,-8.26194,0,-220.38,0,1626,1613,0.65546,,,,,
34.751,0.0106129,-8.0439,0.243208,-8.24148,0,-221.0,0,1625,1623,0.65546,,,,,
34.801,-0.0107897,-8.02068,0.217928,-8.21925,0,-221.69,0,1671,1624,0.70588,,,,,
34.851,-0.0333921,-7.99541,0.192995,-8.19681,0,-222.38,0,1670,1655,0.70588,,,,,
34.901,-0.0556111,-7.96996,0.170656,-8.17627,0,-222.88,0,1671,1694,0.840333,,,,,
34.94,-0.0759611,-7.94726,0.148817,-8.15583,0,-223.5,0,1669,1702,0.819325,,,,,
34.98,-0.0953074,-7.92417,0.123956,-8.13199,0,-224.44,0,1668,1702,0.900357,,,,,
35.022,-0.116335,-7.89635,0.0979293,-8.10609,0,-225.56,0,1669,1705,1.03426,,,,,
35.061,-0.13771,-7.8658,0.0724637,-8.07961,0,-226.94,0,1650,1702,1.0084,,,,,
35.101,-0.15732,-7.83371,0.0506866,-8.05595,0,-227.94,0,1546,1700,0.904974,,,,,
35.14,-0.174771,-7.80608,0.0292302,-8.03193,0,-228.88,0,1506,1698,1.10294,,,,,
35.172,-0.192098,-7.7784,0.00522991,-8.00392,0,-230.25,0,1495,1695,1.0084,,,,,
35.212,-0.209973,-7.74517,-0.0182627,-7.97526,0,-231.31,0,1505,1677,1.0084,,,,,
35.252,-0.228642,-7.71257,-0.0399349,-7.94774,0,-232.69,0,1571,1673,0.995132,,,,,
35.29,-0.243927,-7.68006,-0.0582824,-7.92347,0,-233.62,0,1643,1669,1.02416,,,,,
35.322,-0.257903,-7.65251,-0.0775688,-7.89687,0,-234.75,0,1676,1669,0.88235,,,,,
35.362,-0.271807,-7.62203,-0.0990708,-7.8662,0,-235.38,0,1677,1673,1.0084,,,,,
35.402,-0.290275,-7.58924,-0.118849,-7.83721,0,-236.38,0,1677,1673,0.995132,,,,,
35.44,-0.30519,-7.55696,-0.138109,-7.80789,0,-237.44,0,1678,1676,0.945375,,,,,
35.48,-0.319234,-7.52424,-0.156877,-7.77835,0,-238.19,0,1675,1679,1.18172,,,,,
35.512,-0.334274,-7.49235,-0.172778,-7.75254,0,-239.25,0,1673,1677,1.17046,,,,,
35.54,-0.344854,-7.46331,-0.190579,-7.72238,0,-240.25,0,1673,1676,1.18172,,,,,
35.572,-0.35758,-7.43019,-0.207834,-7.6919,0,-241.25,0,1673,1678,1.2605,,,,,
35.602,-0.369711,-7.39684,-0.223429,-7.66322,0,-242.19,0,1673,1678,1.2605,,,,,
35.63,-0.380444,-7.36554,-0.240691,-7.63014,0,-243.25,0,1674,1680,1.2605,,,,,
35.662,-0.392171,-7.3296,-0.255214,-7.60103,0,-244.31,0,1675,1690,1.2605,,,,,
35.69,-0.401109,-7.29775,-0.27115,-7.56763,0,-245.44,0,1674,1694,1.2605,,,,,
35.722,-0.411035,-7.26152,-0.285385,-7.53603,0,-246.69,0,1670,1692,1.2605,,,,,
35.752,-0.418559,-7.22695,-0.299019,-7.5041,0,-247.81,0,1601,1684,1.35054,,,,,
35.78,-0.426127,-7.19248,-0.313822,-7.46741,0,-248.94,0,1526,1676,1.33928,,,,,
35.812,-0.43476,-7.15334,-0.326258,-7.4346,0,-250.19,0,1495,1656,1.35054,,,,,
35.84,-0.440316,-7.11797,-0.338981,-7.3989,0,-251.31,0,1492,1636,1.2605,,,,,
35.872,-0.446828,-7.0801,-0.351109,-7.36249,0,-252.5,0,1491,1611,1.34453,,,,,
35.902,-0.452311,-7.04152,-0.36121,-7.33009,0,-253.5,0,1491,1589,1.2605,,,,,
35.93,-0.456795,-7.0074,-0.372177,-7.29243,0,-254.5,0,1491,1562,1.2605,,,,,
35.962,-0.462116,-6.96812,-0.380014,-7.26366,0,-255.31,0,1491,1529,1.08043,,,,,
35.99,-0.46536,-6.93811,-0.390077,-7.22482,0,-255.88,0,1495,1504,1.2605,,,,,
36.022,-0.472179,-6.89844,-0.398474,-7.19105,0,-256.25,0,1519,1490,1.17647,,,,,
36.052,-0.478468,-6.86414,-0.406083,-7.15979,0,-256.44,0,1545,1489,1.17046,,,,,
36.08,-0.484992,-6.83262,-0.414756,-7.1237,0,-256.44,0,1597,1489,1.18172,,,,,
36.112,-0.493664,-6.79653,-0.422869,-7.09001,0,-256.25,0,1626,1488,1.2605,,,,,
36.14,-0.502862,-6.76311,-0.4311,-7.05636,0,-256.12,0,1636,1488,1.10294,,,,,
36.172,-0.511835,-6.72964,-0.439399,-7.02277,0,-255.88,0,1635,1487,1.17647,,,,,
36.202,-0.521501,-6.69639,-0.449012,-6.98441,0,-255.31,0,1727,1487,1.06147,,,,,
36.24,-0.534358,-6.65886,-0.457151,-6.95333,0,-255.19,0,1731,1486,1.02416,,,,,
36.272,-0.543178,-6.62796,-0.466752,-6.91753,0,-254.62,0,1731,1486,1.2605,,,,,
36.302,-0.556012,-6.59303,-0.475957,-6.88418,0,-254.31,0,1729,1488,1.2605,,,,,
36.33,-0.566971,-6.56017,-0.484593,-6.85318,0,-254.38,0,1717,1495,1.48968,,,,,
36.352,-0.575211,-6.52906,-0.496027,-6.81254,0,-254.25,0,1691,1497,1.53061,,,,,
36.38,-0.58738,-6.48862,-0.50549,-6.77905,0,-254.12,0,1691,1501,1.60427,,,,,
36.402,-0.597578,-6.45534,-0.514414,-6.74771,0,-253.88,0,1690,1528,1.63865,,,,,
36.422,-0.607858,-6.42439,-0.522794,-6.71873,0,-253.81,0,1691,1545,1.68067,,,,,
36.44,-0.616632,-6.39553,-0.532548,-6.68522,0,-253.75,0,1690,1558,1.60427,,,,,
36.462,-0.626725,-6.36211,-0.544376,-6.64476,0,-253.69,0,1691,1574,1.53061,,,,,
36.49,-0.638891,-6.32175,-0.555528,-6.60695,0,-253.56,0,1691,1577,1.83345,,,,,
36.512,-0.650775,-6.28416,-0.568129,-6.56455,0,-253.62,0,1691,1584,1.62064,,,,,
36.54,-0.663038,-6.24166,-0.57853,-6.52932,0,-253.75,0,1691,1597,1.71886,,,,,
36.562,-0.672706,-6.20622,-0.587418,-6.49891,0,-254.06,0,1693,1598,1.82072,,,,,
36.58,-0.679845,-6.1753,-0.59748,-6.46379,0,-254.31,0,1693,1603,1.71886,,,,,
36.602,-0.688494,-6.13978,-0.606694,-6.43104,0,-254.69,0,1693,1602,1.7647,,,,,
36.622,-0.695557,-6.10643,-0.620148,-6.38182,0,-255.19,0,1695,1603,1.7647,,,,,
